iter	MultiClass
432	0.01327756491
433	0.0132680404
434	0.01324319951
435	0.0132333966
436	0.01321427157
437	0.01319767251
438	0.01318134293
439	0.01315656213
440	0.01314886264
441	0.01314446241
442	0.01314018903
443	0.0131293074
444	0.01312456128
445	0.01311412744
446	0.01310216669
447	0.01308849546
448	0.01307772742
449	0.013073666
450	0.01306522414
451	0.01305752207
452	0.01304574348
453	0.01301217023
454	0.01295514679
455	0.01291256792
456	0.01290670224
457	0.01290168937
458	0.01289500435
459	0.01288197625
460	0.01285726754
461	0.0128500952
462	0.01280679817
463	0.01279216631
464	0.01278584512
465	0.01275876516
466	0.01274585861
467	0.01272507959
468	0.01268467742
469	0.01266022523
470	0.01265797607
471	0.01264503008
472	0.01263333142
473	0.01262066498
474	0.01258682684
475	0.01257567808
476	0.01257038656
477	0.0125646652
478	0.01253247384
479	0.01250861028
480	0.01250298779
481	0.01248255429
482	0.01246818758
483	0.01245428168
484	0.01241676431
485	0.01240923758
486	0.01240553876
487	0.0123903745
488	0.0123859924
489	0.01238193796
490	0.01236513583
491	0.01235575047
492	0.01234588825
493	0.01233156509
494	0.01232808486
495	0.01229366919
496	0.01228918184
497	0.01225488245
498	0.01223750428
499	0.01221858789
500	0.01221391572
501	0.01219778317
502	0.01216179603
503	0.01214110082
504	0.01212884515
505	0.01211148913
506	0.01207287378
507	0.01206411381
508	0.01205998042
509	0.01205559914
510	0.01205331088
511	0.01204575932
512	0.01204122423
513	0.01203592315
514	0.01200673217
515	0.01200275105
516	0.01199540088
517	0.01198794119
518	0.01196634011
519	0.01194361331
520	0.01193589505
521	0.01193276017
522	0.01192838353
523	0.01192086652
524	0.01189570237
525	0.01188515944
526	0.01187239919
527	0.01184648628
528	0.01183025142
529	0.01181422028
530	0.01177857412
531	0.01177308498
532	0.01174500189
533	0.01174185259
534	0.01172610032
535	0.01170181058
536	0.01168123598
537	0.01166062519
538	0.01165302216
539	0.01163081848
540	0.01158203363
541	0.01156869268
542	0.01154880672
543	0.01153463372
544	0.01152439565
545	0.01151196016
546	0.01149096989
547	0.01147209352
548	0.01146805509
549	0.01144877315
550	0.0114410667
551	0.01143163968
552	0.0114262187
553	0.01141878027
554	0.01137443223
555	0.01135351461
556	0.01134339582
557	0.01129309033
558	0.01128203779
559	0.01125131477
560	0.01117588892
561	0.01115754412
562	0.01112222813
563	0.01110748685
564	0.01110397867
565	0.01109407253
566	0.01107167195
567	0.0110660673
568	0.01105972316
569	0.01105651248
570	0.01104551467
571	0.01103907135
572	0.0110037809
573	0.01099181556
574	0.01095745465
575	0.01093271541
576	0.01092913776
577	0.01091664941
578	0.01090948355
579	0.0108916473
580	0.01088084752
581	0.01087416888
582	0.01086312228
583	0.01085715692
584	0.01082651763
585	0.01082026602
586	0.01081758193
587	0.01080626783
588	0.01080239247
589	0.01078618673
590	0.01076552445
591	0.01073289835
592	0.01072484701
593	0.0107006375
594	0.01068532817
595	0.01068019806
596	0.0106755128
597	0.01067338984
598	0.01065747863
599	0.01065070702
600	0.01063129622
601	0.01061634678
602	0.01061060786
603	0.01059942512
604	0.01059520033
605	0.01057410465
606	0.01057190514
607	0.01056867823
608	0.01056145185
609	0.01054235593
610	0.01052075948
611	0.01051240125
612	0.01050954239
613	0.0104940219
614	0.01048925171
615	0.01048389289
616	0.01047668479
617	0.01047099251
618	0.01046652485
619	0.01045851582
620	0.01044350711
621	0.01043117663
622	0.01042023264
623	0.01041742038
624	0.01040615332
625	0.01039450527
626	0.01037423069
627	0.01036724614
628	0.0103464864
629	0.01033322476
630	0.01032787843
631	0.0103014379
632	0.01029833573
633	0.01029266611
634	0.010267126
635	0.01023901889
636	0.01022544423
637	0.01020481662
638	0.01017028988
639	0.01015212107
640	0.0101494015
641	0.01014566262
642	0.01011316453
643	0.01009498003
644	0.01007164052
645	0.01006481968
646	0.01004549434
647	0.01003120586
648	0.01002767575
649	0.01001163818
650	0.009979178666
651	0.009968059554
652	0.009962996523
653	0.009933216123
654	0.009929503707
655	0.00990977153
656	0.009904578388
657	0.009881072397
658	0.009876350961
659	0.009864890417
660	0.009855525367
661	0.009834189192
662	0.009823856769
663	0.00981624556
664	0.009799473024
665	0.009797468196
666	0.009775655042
667	0.009755309525
668	0.00974939024
669	0.009744682482
670	0.009740838373
671	0.009730377347
672	0.0097282618
673	0.009701763445
674	0.009693826177
675	0.009685618107
676	0.009681880322
677	0.009667893623
678	0.009653484402
679	0.009647389019
680	0.009644583655
681	0.009635219559
682	0.009623501058
683	0.009600697751
684	0.009597083027
685	0.009592543323
686	0.009589566834
687	0.009581048565
688	0.00957361956
689	0.009568306766
690	0.009535533595
691	0.009519618958
692	0.009513180193
693	0.009502673479
694	0.00949953313
695	0.009496534786
696	0.009481685256
697	0.009466023978
698	0.0094618872
699	0.009455774001
700	0.009453925736
701	0.0094457703
702	0.009430717913
703	0.009409731834
704	0.009395178662
705	0.009365015431
706	0.009349352156
707	0.009341536488
708	0.009335517646
709	0.009315456318
710	0.009302735199
711	0.009292701749
712	0.009280260346
713	0.009265168192
714	0.009258734816
715	0.009255826518
716	0.00924101132
717	0.009237668429
718	0.009220199056
719	0.00920893727
720	0.009206365906
721	0.009190283409
722	0.009175173809
723	0.009170930629
724	0.009162213467
725	0.009151332079
726	0.00914354956
727	0.009140568971
728	0.009132164837
729	0.009121666713
730	0.009114669736
731	0.009112375731
732	0.009106659483
733	0.009081066798
734	0.009076020483
735	0.009060002581
736	0.009042679574
737	0.009035679859
738	0.009016294019
739	0.009009141814
740	0.008993212414
741	0.008974352659
742	0.008970279711
743	0.008947676221
744	0.008943156867
745	0.008935870228
746	0.008932635503
747	0.008918155844
748	0.008894637544
749	0.008880521797
750	0.008876943127
751	0.008855607891
752	0.008848172478
753	0.008845277367
754	0.008837559994
755	0.008826050706
756	0.008813547814
757	0.008807154382
758	0.00879352222
759	0.008788168332
760	0.008780680644
761	0.008770980754
762	0.008750283671
763	0.008744364502
764	0.008736556362
765	0.008714527194
766	0.008713021648
767	0.008701198677
768	0.008690710512
769	0.008686230214
770	0.008680689918
771	0.008662604971
772	0.008653938044
773	0.00865234625
774	0.008632367992
775	0.008620326112
776	0.008604417472
777	0.008603238403
778	0.008583978237
779	0.008580706721
780	0.008575996541
781	0.008566807486
782	0.008559850713
783	0.008551984042
784	0.008544607532
785	0.008525500968
786	0.008502755743
787	0.008495387825
788	0.008481806201
789	0.008461947691
790	0.008456817832
791	0.008453409922
792	0.008439079735
793	0.008430916848
